DATE,HOUR,AIRPORT,TEMP_C,WIND_SPEED_KMH,PRECIP_MM,WEATHER_COND
2025-05-29,0,LAX,32.1,5.6,0.0,Snow
2025-05-29,1,LAX,16.0,1.6,1.0,Thunderstorm
2025-05-29,2,LAX,24.8,2.9,0.1,Fog
2025-05-29,3,LAX,24.9,2.9,0.0,Cloudy
2025-05-29,4,LAX,13.7,1.7,0.1,Fog
2025-05-29,5,LAX,15.9,10.3,0.1,Fog
2025-05-29,6,LAX,16.1,12.3,0.5,Rain
2025-05-29,7,LAX,28.7,3.5,0.1,Snow
2025-05-29,8,LAX,28.5,13.9,0.0,Fog
2025-05-29,9,LAX,31.7,10.1,1.0,Snow
2025-05-29,10,LAX,28.8,11.2,0.5,Thunderstorm
2025-05-29,11,LAX,20.9,14.7,0.0,Cloudy
2025-05-29,12,LAX,32.9,5.3,0.0,Snow
2025-05-29,13,LAX,24.0,2.1,0.1,Fog
2025-05-29,14,LAX,34.4,12.6,1.0,Cloudy
2025-05-29,15,LAX,30.5,9.1,0.0,Clear
2025-05-29,16,LAX,31.6,10.3,5.0,Thunderstorm
2025-05-29,17,LAX,22.6,2.5,1.0,Snow
2025-05-29,18,LAX,18.5,6.8,0.1,Cloudy
2025-05-29,19,LAX,21.3,10.4,5.0,Snow
2025-05-29,20,LAX,30.6,3.3,0.0,Thunderstorm
2025-05-29,21,LAX,23.6,7.8,0.0,Clear
2025-05-29,22,LAX,29.9,5.0,0.0,Thunderstorm
2025-05-29,23,LAX,13.2,14.7,0.5,Rain
2025-05-30,0,LAX,25.1,3.3,0.0,Cloudy
2025-05-30,1,LAX,34.4,12.0,0.0,Clear
2025-05-30,2,LAX,17.1,7.0,0.5,Fog
2025-05-30,3,LAX,34.0,13.7,0.0,Clear
2025-05-30,4,LAX,12.6,5.3,0.0,Fog
2025-05-30,5,LAX,12.2,3.6,5.0,Cloudy
2025-05-30,6,LAX,30.5,6.4,1.0,Snow
2025-05-30,7,LAX,22.3,4.8,0.0,Fog
2025-05-30,8,LAX,13.4,3.0,0.0,Cloudy
2025-05-30,9,LAX,15.6,4.2,0.0,Cloudy
2025-05-30,10,LAX,19.1,7.5,1.0,Snow
2025-05-30,11,LAX,16.7,14.2,0.0,Snow
2025-05-30,12,LAX,12.2,4.4,0.0,Cloudy
2025-05-30,13,LAX,21.7,13.5,0.0,Cloudy
2025-05-30,14,LAX,28.5,15.0,0.0,Snow
2025-05-30,15,LAX,22.5,12.1,0.5,Thunderstorm
2025-05-30,16,LAX,18.9,12.6,0.5,Clear
2025-05-30,17,LAX,18.6,13.0,1.0,Cloudy
2025-05-30,18,LAX,32.0,4.5,0.5,Snow
2025-05-30,19,LAX,30.6,1.7,1.0,Clear
2025-05-30,20,LAX,34.7,13.7,1.0,Rain
2025-05-30,21,LAX,13.2,3.7,0.0,Fog
2025-05-30,22,LAX,27.6,2.4,0.0,Snow
2025-05-30,23,LAX,28.2,7.3,5.0,Snow
2025-05-01,0,ORD,15.8,5.6,1.0,Rain
2025-05-01,1,ORD,28.5,6.7,0.0,Thunderstorm
2025-05-01,2,ORD,26.9,0.2,0.0,Snow
2025-05-01,3,ORD,28.4,11.3,0.1,Clear
2025-05-01,4,ORD,30.8,5.1,0.0,Clear
2025-05-01,5,ORD,21.0,6.1,0.1,Clear
2025-05-01,6,ORD,21.8,0.1,0.0,Thunderstorm
2025-05-01,7,ORD,16.9,0.1,0.0,Clear
2025-05-01,8,ORD,16.3,0.9,0.5,Rain
2025-05-01,9,ORD,20.0,1.8,5.0,Clear
2025-05-01,10,ORD,32.1,11.3,0.1,Snow
2025-05-01,11,ORD,22.0,1.8,0.0,Snow
2025-05-01,12,ORD,15.5,3.0,0.5,Rain
2025-05-01,13,ORD,21.0,14.1,0.5,Rain
2025-05-01,14,ORD,21.5,14.6,0.5,Snow
2025-05-01,15,ORD,30.6,1.1,5.0,Cloudy
2025-05-01,16,ORD,24.9,9.2,5.0,Rain
2025-05-01,17,ORD,24.3,11.6,0.0,Rain
2025-05-01,18,ORD,29.3,3.6,5.0,Thunderstorm
2025-05-01,19,ORD,17.0,8.2,0.0,Rain
2025-05-01,20,ORD,12.8,7.8,0.0,Thunderstorm
2025-05-01,21,ORD,16.8,10.2,0.5,Cloudy
2025-05-01,22,ORD,22.3,1.1,0.0,Thunderstorm
2025-05-01,23,ORD,26.8,4.5,0.0,Cloudy
2025-05-02,0,ORD,10.5,6.9,1.0,Snow
2025-05-02,1,ORD,19.7,0.2,0.0,Fog
2025-05-02,2,ORD,26.9,3.4,0.0,Thunderstorm
2025-05-02,3,ORD,25.9,4.3,0.0,Clear
2025-05-02,4,ORD,30.5,3.3,1.0,Clear
2025-05-02,5,ORD,25.6,4.2,0.5,Rain
2025-05-02,6,ORD,29.9,8.3,5.0,Rain
2025-05-02,7,ORD,17.1,14.1,0.0,Fog
2025-05-02,8,ORD,31.9,12.5,0.0,Thunderstorm
2025-05-02,9,ORD,23.0,6.3,0.5,Fog
2025-05-02,10,ORD,10.1,8.1,0.1,Clear
2025-05-02,11,ORD,31.6,14.6,5.0,Thunderstorm
2025-05-02,12,ORD,30.7,3.6,0.0,Cloudy
2025-05-02,13,ORD,26.7,4.8,0.0,Cloudy
2025-05-02,14,ORD,17.1,4.5,0.5,Rain
2025-05-02,15,ORD,19.6,6.0,0.5,Rain
2025-05-02,16,ORD,34.5,7.0,0.1,Cloudy
2025-05-02,17,ORD,17.5,2.5,5.0,Rain
2025-05-02,18,ORD,34.3,12.4,5.0,Fog
2025-05-02,19,ORD,31.5,9.6,0.0,Rain
2025-05-02,20,ORD,19.6,13.5,0.0,Thunderstorm
2025-05-02,21,ORD,25.3,10.6,0.0,Snow
2025-05-02,22,ORD,19.4,8.3,1.0,Fog
2025-05-02,23,ORD,13.1,2.2,0.5,Snow
2025-05-03,0,ORD,18.7,9.5,5.0,Rain
2025-05-03,1,ORD,26.2,3.2,0.0,Clear
2025-05-03,2,ORD,11.8,2.5,1.0,Clear
2025-05-03,3,ORD,15.6,2.3,0.5,Clear
2025-05-03,4,ORD,24.6,10.7,5.0,Snow
2025-05-03,5,ORD,30.6,1.0,0.0,Fog
2025-05-03,6,ORD,26.6,9.8,0.5,Clear
2025-05-03,7,ORD,15.2,7.1,0.0,Clear
2025-05-03,8,ORD,24.8,6.2,1.0,Rain
2025-05-03,9,ORD,29.6,4.9,0.0,Snow
2025-05-03,10,ORD,18.3,7.3,0.0,Snow
2025-05-03,11,ORD,26.6,9.4,5.0,Thunderstorm
2025-05-03,12,ORD,13.0,9.3,0.0,Cloudy
2025-05-03,13,ORD,26.6,12.2,0.0,Snow
2025-05-03,14,ORD,19.1,12.1,0.1,Cloudy
2025-05-03,15,ORD,19.2,0.1,5.0,Snow
2025-05-03,16,ORD,20.3,4.5,0.0,Cloudy
2025-05-03,17,ORD,17.8,8.7,0.0,Snow
2025-05-03,18,ORD,35.0,5.5,0.5,Fog
2025-05-03,19,ORD,25.9,7.8,5.0,Rain
2025-05-03,20,ORD,25.2,13.8,1.0,Snow
2025-05-03,21,ORD,27.4,9.6,5.0,Cloudy
2025-05-03,22,ORD,16.8,13.1,0.0,Fog
2025-05-03,23,ORD,22.0,12.3,0.5,Fog
2025-05-04,0,ORD,34.2,4.8,0.0,Rain
2025-05-04,1,ORD,25.0,12.0,1.0,Fog
2025-05-04,2,ORD,28.4,1.2,0.0,Fog
2025-05-04,3,ORD,21.2,13.9,0.0,Rain
2025-05-04,4,ORD,32.3,4.3,0.0,Thunderstorm
2025-05-04,5,ORD,17.4,7.7,0.0,Rain
2025-05-04,6,ORD,23.8,3.2,0.5,Fog
2025-05-04,7,ORD,24.0,3.9,0.0,Cloudy
2025-05-04,8,ORD,19.2,10.8,0.5,Fog
2025-05-04,9,ORD,22.9,6.1,5.0,Fog
2025-05-04,10,ORD,13.1,4.5,0.1,Cloudy
2025-05-04,11,ORD,17.4,4.6,1.0,Clear
2025-05-04,12,ORD,15.8,14.8,0.0,Snow
2025-05-04,13,ORD,21.1,14.4,0.0,Thunderstorm
2025-05-04,14,ORD,21.4,13.3,1.0,Cloudy
2025-05-04,15,ORD,18.2,10.1,0.5,Rain
2025-05-04,16,ORD,21.1,11.7,1.0,Snow
2025-05-04,17,ORD,29.7,9.3,0.0,Cloudy
2025-05-04,18,ORD,20.2,12.4,0.5,Clear
2025-05-04,19,ORD,33.0,1.5,0.0,Cloudy
2025-05-04,20,ORD,10.9,12.9,1.0,Cloudy
2025-05-04,21,ORD,23.9,12.8,1.0,Cloudy
2025-05-04,22,ORD,28.1,0.8,0.5,Clear
2025-05-04,23,ORD,34.9,5.8,0.5,Rain
2025-05-05,0,ORD,15.9,11.8,0.5,Thunderstorm
2025-05-05,1,ORD,22.8,0.6,1.0,Cloudy
2025-05-05,2,ORD,28.7,1.0,1.0,Cloudy
2025-05-05,3,ORD,24.0,10.5,0.1,Cloudy
2025-05-05,4,ORD,30.4,13.5,0.1,Cloudy
2025-05-05,5,ORD,31.2,8.4,1.0,Rain
2025-05-05,6,ORD,20.0,6.3,5.0,Snow
2025-05-05,7,ORD,25.9,2.4,0.0,Rain
2025-05-05,8,ORD,33.5,3.9,0.5,Cloudy
2025-05-05,9,ORD,16.3,12.0,0.0,Fog
2025-05-05,10,ORD,19.6,9.3,1.0,Clear
2025-05-05,11,ORD,32.8,0.2,0.5,Fog
2025-05-05,12,ORD,34.2,9.6,1.0,Fog
2025-05-05,13,ORD,19.7,1.5,0.5,Cloudy
2025-05-05,14,ORD,10.2,2.6,0.1,Fog
2025-05-05,15,ORD,25.4,14.7,5.0,Thunderstorm
2025-05-05,16,ORD,22.9,11.0,0.5,Snow
2025-05-05,17,ORD,17.3,11.4,0.1,Fog
2025-05-05,18,ORD,31.9,6.5,0.0,Rain
2025-05-05,19,ORD,13.3,3.6,0.1,Fog
2025-05-05,20,ORD,13.7,4.2,0.1,Snow
2025-05-05,21,ORD,17.8,4.3,0.0,Rain
2025-05-05,22,ORD,21.0,11.3,0.0,Fog
2025-05-05,23,ORD,23.3,5.1,0.0,Rain
2025-05-06,0,ORD,14.6,6.6,0.1,Clear
2025-05-06,1,ORD,17.7,2.3,1.0,Thunderstorm
2025-05-06,2,ORD,33.7,13.5,0.0,Clear
2025-05-06,3,ORD,16.0,9.9,1.0,Thunderstorm
2025-05-06,4,ORD,31.6,0.3,5.0,Fog
2025-05-06,5,ORD,31.8,0.2,0.5,Thunderstorm
2025-05-06,6,ORD,33.2,4.8,5.0,Thunderstorm
2025-05-06,7,ORD,22.9,7.7,1.0,Snow
2025-05-06,8,ORD,10.6,8.2,0.0,Fog
2025-05-06,9,ORD,33.5,9.7,0.5,Cloudy
2025-05-06,10,ORD,10.8,11.9,1.0,Rain
2025-05-06,11,ORD,23.4,6.2,0.0,Clear
2025-05-06,12,ORD,11.5,9.1,0.5,Rain
2025-05-06,13,ORD,30.4,13.2,1.0,Snow
2025-05-06,14,ORD,17.2,4.3,0.1,Thunderstorm
2025-05-06,15,ORD,33.3,11.9,0.1,Clear
2025-05-06,16,ORD,20.7,11.9,0.0,Snow
2025-05-06,17,ORD,34.7,15.0,1.0,Fog
2025-05-06,18,ORD,31.9,12.6,0.0,Snow
2025-05-06,19,ORD,19.3,9.9,0.1,Thunderstorm
2025-05-06,20,ORD,29.2,3.6,5.0,Snow
2025-05-06,21,ORD,10.7,12.5,0.0,Rain
2025-05-06,22,ORD,11.6,1.8,0.1,Rain
2025-05-06,23,ORD,34.8,3.4,0.5,Cloudy
2025-05-07,0,ORD,29.1,13.6,0.0,Rain
2025-05-07,1,ORD,32.0,1.9,5.0,Thunderstorm
2025-05-07,2,ORD,18.2,14.9,5.0,Clear
2025-05-07,3,ORD,18.6,5.1,0.0,Snow
2025-05-07,4,ORD,23.6,1.0,0.1,Thunderstorm
2025-05-07,5,ORD,31.3,4.5,0.0,Rain
2025-05-07,6,ORD,27.3,2.0,5.0,Cloudy
2025-05-07,7,ORD,15.8,3.0,0.0,Cloudy
2025-05-07,8,ORD,32.1,7.3,1.0,Thunderstorm
2025-05-07,9,ORD,21.6,13.3,5.0,Clear
2025-05-07,10,ORD,33.4,14.5,5.0,Rain
2025-05-07,11,ORD,15.8,11.4,0.1,Cloudy
2025-05-07,12,ORD,11.9,4.7,5.0,Cloudy
2025-05-07,13,ORD,12.6,11.4,0.5,Clear
2025-05-07,14,ORD,20.0,11.9,5.0,Rain
2025-05-07,15,ORD,18.4,6.8,0.5,Cloudy
2025-05-07,16,ORD,28.5,4.5,1.0,Snow
2025-05-07,17,ORD,18.3,4.7,0.0,Cloudy
2025-05-07,18,ORD,26.6,13.5,0.0,Cloudy
2025-05-07,19,ORD,32.8,5.2,0.0,Fog
2025-05-07,20,ORD,32.1,9.7,0.0,Clear
2025-05-07,21,ORD,19.0,7.1,5.0,Rain
2025-05-07,22,ORD,11.0,14.2,0.0,Clear
2025-05-07,23,ORD,28.9,5.0,5.0,Clear
2025-05-08,0,ORD,18.7,13.0,1.0,Clear
2025-05-08,1,ORD,17.6,4.5,0.1,Clear
2025-05-08,2,ORD,33.8,9.9,5.0,Thunderstorm
2025-05-08,3,ORD,19.5,7.0,0.0,Rain
2025-05-08,4,ORD,12.8,11.9,0.5,Fog
2025-05-08,5,ORD,32.6,13.6,0.0,Clear
2025-05-08,6,ORD,19.3,2.0,1.0,Rain
2025-05-08,7,ORD,13.6,6.3,0.1,Cloudy
2025-05-08,8,ORD,18.6,0.1,0.0,Snow
2025-05-08,9,ORD,21.0,3.9,0.1,Cloudy
2025-05-08,10,ORD,25.7,11.6,0.5,Fog
2025-05-08,11,ORD,22.8,12.1,5.0,Fog
2025-05-08,12,ORD,12.2,8.6,5.0,Cloudy
2025-05-08,13,ORD,24.6,6.2,0.0,Cloudy
2025-05-08,14,ORD,16.9,1.4,0.5,Rain
2025-05-08,15,ORD,20.2,1.9,0.0,Clear
2025-05-08,16,ORD,10.6,4.7,0.5,Snow
2025-05-08,17,ORD,27.1,12.5,0.0,Fog
2025-05-08,18,ORD,21.8,0.1,1.0,Fog
2025-05-08,19,ORD,12.9,8.2,0.0,Fog
2025-05-08,20,ORD,21.6,10.8,0.0,Rain
2025-05-08,21,ORD,14.9,7.8,0.5,Clear
2025-05-08,22,ORD,23.9,1.8,0.0,Fog
2025-05-08,23,ORD,34.3,12.6,0.0,Thunderstorm
2025-05-09,0,ORD,29.3,11.5,0.5,Thunderstorm
2025-05-09,1,ORD,13.8,3.8,0.1,Thunderstorm
2025-05-09,2,ORD,25.4,1.9,5.0,Thunderstorm
2025-05-09,3,ORD,23.7,5.5,0.0,Clear
2025-05-09,4,ORD,22.7,0.3,0.1,Cloudy
2025-05-09,5,ORD,32.0,13.5,0.0,Rain
2025-05-09,6,ORD,18.5,7.0,5.0,Snow
2025-05-09,7,ORD,32.2,11.4,0.1,Snow
2025-05-09,8,ORD,20.9,7.8,0.5,Thunderstorm
2025-05-09,9,ORD,25.9,13.3,5.0,Clear
2025-05-09,10,ORD,20.8,12.1,0.0,Snow
2025-05-09,11,ORD,16.0,13.1,0.1,Rain
2025-05-09,12,ORD,13.9,13.7,0.0,Thunderstorm
2025-05-09,13,ORD,20.9,12.4,0.0,Clear
2025-05-09,14,ORD,16.7,2.4,0.0,Rain
2025-05-09,15,ORD,10.4,6.6,0.0,Rain
2025-05-09,16,ORD,15.2,14.5,0.5,Thunderstorm
2025-05-09,17,ORD,32.4,6.8,0.1,Clear
2025-05-09,18,ORD,10.5,4.9,0.5,Cloudy
2025-05-09,19,ORD,24.3,8.8,0.0,Snow
2025-05-09,20,ORD,28.4,3.3,0.0,Snow
2025-05-09,21,ORD,17.6,11.5,0.0,Thunderstorm
2025-05-09,22,ORD,19.5,6.5,0.0,Cloudy
2025-05-09,23,ORD,14.8,3.8,5.0,Cloudy
2025-05-10,0,ORD,23.8,6.6,5.0,Rain
2025-05-10,1,ORD,22.9,10.5,1.0,Fog
2025-05-10,2,ORD,16.4,4.7,1.0,Snow
2025-05-10,3,ORD,24.1,11.7,1.0,Snow
2025-05-10,4,ORD,16.1,14.2,0.0,Snow
2025-05-10,5,ORD,16.6,12.1,0.5,Clear
2025-05-10,6,ORD,32.8,4.0,0.0,Fog
2025-05-10,7,ORD,32.2,14.2,0.5,Fog
2025-05-10,8,ORD,27.2,8.3,0.5,Thunderstorm
2025-05-10,9,ORD,20.5,1.5,1.0,Cloudy
2025-05-10,10,ORD,30.8,11.7,0.0,Cloudy
2025-05-10,11,ORD,31.0,9.2,0.0,Snow
2025-05-10,12,ORD,30.5,12.6,0.0,Fog
2025-05-10,13,ORD,10.4,14.0,0.0,Clear
2025-05-10,14,ORD,10.0,9.2,5.0,Rain
2025-05-10,15,ORD,19.2,8.4,0.0,Fog
2025-05-10,16,ORD,23.3,1.8,1.0,Clear
2025-05-10,17,ORD,21.4,5.1,0.5,Clear
2025-05-10,18,ORD,18.4,8.0,0.0,Cloudy
2025-05-10,19,ORD,28.4,3.7,0.0,Rain
2025-05-10,20,ORD,19.2,12.1,0.0,Fog
2025-05-10,21,ORD,10.9,14.1,5.0,Rain
2025-05-10,22,ORD,23.7,13.0,0.5,Thunderstorm
2025-05-10,23,ORD,30.2,5.6,0.0,Thunderstorm
2025-05-11,0,ORD,24.1,9.3,0.5,Snow
2025-05-11,1,ORD,26.3,8.2,0.0,Cloudy
2025-05-11,2,ORD,33.3,3.4,0.0,Clear
2025-05-11,3,ORD,13.7,8.4,5.0,Cloudy
2025-05-11,4,ORD,23.1,9.0,0.0,Fog
2025-05-11,5,ORD,23.0,3.7,5.0,Thunderstorm
2025-05-11,6,ORD,15.4,13.9,0.5,Rain
2025-05-11,7,ORD,22.2,6.5,1.0,Cloudy
2025-05-11,8,ORD,34.7,10.6,0.0,Clear
2025-05-11,9,ORD,17.5,11.5,0.1,Fog
2025-05-11,10,ORD,25.9,8.2,0.0,Rain
2025-05-11,11,ORD,34.3,7.8,0.0,Clear
2025-05-11,12,ORD,31.3,7.2,0.0,Fog
2025-05-11,13,ORD,25.4,13.1,0.5,Cloudy
2025-05-11,14,ORD,26.1,3.0,0.0,Cloudy
2025-05-11,15,ORD,31.2,10.6,0.0,Rain
2025-05-11,16,ORD,22.3,6.4,0.5,Snow
2025-05-11,17,ORD,19.4,14.5,0.0,Snow
2025-05-11,18,ORD,10.1,9.0,0.0,Cloudy
2025-05-11,19,ORD,14.1,0.9,5.0,Fog
2025-05-11,20,ORD,34.6,9.1,1.0,Fog
2025-05-11,21,ORD,28.5,9.0,5.0,Snow
2025-05-11,22,ORD,31.1,7.1,1.0,Cloudy
2025-05-11,23,ORD,15.1,7.8,0.5,Snow
2025-05-12,0,ORD,20.3,9.4,0.0,Fog
2025-05-12,1,ORD,28.8,8.9,1.0,Clear
2025-05-12,2,ORD,16.2,2.8,5.0,Rain
2025-05-12,3,ORD,28.0,9.3,0.0,Thunderstorm
2025-05-12,4,ORD,27.4,3.8,0.0,Cloudy
2025-05-12,5,ORD,13.4,3.4,0.0,Cloudy
2025-05-12,6,ORD,30.1,10.5,0.0,Clear
2025-05-12,7,ORD,29.1,8.0,5.0,Rain
2025-05-12,8,ORD,35.0,2.4,5.0,Thunderstorm
2025-05-12,9,ORD,26.8,10.0,1.0,Snow
2025-05-12,10,ORD,20.2,8.3,0.0,Thunderstorm
2025-05-12,11,ORD,22.0,9.4,0.5,Thunderstorm
2025-05-12,12,ORD,23.5,11.2,0.0,Rain
2025-05-12,13,ORD,24.9,12.9,0.0,Thunderstorm
2025-05-12,14,ORD,21.0,13.8,5.0,Thunderstorm
2025-05-12,15,ORD,11.0,4.8,0.5,Rain
2025-05-12,16,ORD,26.6,10.6,0.0,Snow
2025-05-12,17,ORD,17.0,10.0,0.1,Cloudy
2025-05-12,18,ORD,12.4,11.9,0.0,Cloudy
2025-05-12,19,ORD,34.4,4.4,0.0,Clear
2025-05-12,20,ORD,13.4,8.7,0.0,Clear
2025-05-12,21,ORD,13.8,7.8,5.0,Snow
2025-05-12,22,ORD,24.7,3.1,0.0,Cloudy
2025-05-12,23,ORD,20.9,14.8,5.0,Snow
2025-05-13,0,ORD,15.1,6.4,0.0,Cloudy
2025-05-13,1,ORD,19.8,6.5,5.0,Clear
2025-05-13,2,ORD,21.9,7.8,0.0,Rain
2025-05-13,3,ORD,18.5,12.9,0.0,Thunderstorm
2025-05-13,4,ORD,25.8,15.0,1.0,Rain
2025-05-13,5,ORD,14.5,12.6,0.0,Thunderstorm
2025-05-13,6,ORD,10.0,0.5,0.0,Rain
2025-05-13,7,ORD,23.6,3.7,0.0,Rain
2025-05-13,8,ORD,27.5,11.0,5.0,Rain
2025-05-13,9,ORD,11.7,0.3,0.5,Rain
2025-05-13,10,ORD,26.6,9.2,0.5,Rain
2025-05-13,11,ORD,25.4,10.3,5.0,Thunderstorm
2025-05-13,12,ORD,12.2,10.7,0.0,Cloudy
2025-05-13,13,ORD,16.2,3.2,5.0,Rain
2025-05-13,14,ORD,31.3,7.2,1.0,Clear
2025-05-13,15,ORD,17.1,14.2,5.0,Clear
2025-05-13,16,ORD,30.8,8.2,0.5,Clear
2025-05-13,17,ORD,33.7,9.2,1.0,Fog
2025-05-13,18,ORD,16.0,4.3,0.5,Cloudy
2025-05-13,19,ORD,20.0,5.6,0.5,Rain
2025-05-13,20,ORD,27.2,14.4,0.0,Cloudy
2025-05-13,21,ORD,16.0,11.9,0.0,Rain
2025-05-13,22,ORD,16.5,13.6,1.0,Fog
2025-05-13,23,ORD,26.4,14.6,0.0,Fog
2025-05-14,0,ORD,15.7,13.2,0.0,Fog
2025-05-14,1,ORD,17.5,10.5,0.0,Thunderstorm
2025-05-14,2,ORD,26.8,12.0,0.0,Thunderstorm
2025-05-14,3,ORD,31.5,6.0,0.0,Fog
2025-05-14,4,ORD,31.8,0.5,5.0,Rain
2025-05-14,5,ORD,28.3,10.7,1.0,Fog
2025-05-14,6,ORD,23.4,2.3,0.0,Thunderstorm
2025-05-14,7,ORD,22.6,3.7,1.0,Cloudy
2025-05-14,8,ORD,19.3,11.9,0.1,Snow
2025-05-14,9,ORD,32.1,1.0,1.0,Cloudy
2025-05-14,10,ORD,28.4,0.0,0.0,Thunderstorm
2025-05-14,11,ORD,33.5,10.4,0.5,Fog
2025-05-14,12,ORD,23.5,1.8,1.0,Thunderstorm
2025-05-14,13,ORD,15.1,7.3,0.5,Thunderstorm
2025-05-14,14,ORD,16.2,2.3,0.0,Cloudy
2025-05-14,15,ORD,31.1,8.6,0.0,Clear
2025-05-14,16,ORD,32.5,8.3,5.0,Rain
2025-05-14,17,ORD,11.7,9.0,0.0,Clear
2025-05-14,18,ORD,33.4,14.7,5.0,Clear
2025-05-14,19,ORD,29.2,6.9,0.0,Clear
2025-05-14,20,ORD,10.7,3.3,0.0,Clear
2025-05-14,21,ORD,29.9,5.6,0.0,Rain
2025-05-14,22,ORD,31.1,10.6,0.1,Rain
2025-05-14,23,ORD,26.6,6.1,0.0,Thunderstorm
2025-05-15,0,ORD,15.4,4.6,0.0,Clear
2025-05-15,1,ORD,12.0,5.8,0.0,Snow
2025-05-15,2,ORD,13.5,11.0,0.1,Thunderstorm
2025-05-15,3,ORD,33.0,7.8,0.0,Snow
2025-05-15,4,ORD,16.3,2.7,1.0,Fog
2025-05-15,5,ORD,10.3,9.8,1.0,Cloudy
2025-05-15,6,ORD,30.6,8.4,0.0,Snow
2025-05-15,7,ORD,34.3,14.2,0.0,Thunderstorm
2025-05-15,8,ORD,32.2,3.7,0.5,Clear
2025-05-15,9,ORD,33.7,8.8,0.5,Thunderstorm
2025-05-15,10,ORD,34.4,8.7,0.1,Rain
2025-05-15,11,ORD,34.8,2.8,1.0,Snow
2025-05-15,12,ORD,23.5,7.5,5.0,Snow
2025-05-15,13,ORD,25.1,1.1,0.0,Cloudy
2025-05-15,14,ORD,32.0,8.1,5.0,Rain
2025-05-15,15,ORD,15.5,6.9,1.0,Rain
2025-05-15,16,ORD,22.5,3.0,0.0,Cloudy
2025-05-15,17,ORD,10.0,13.1,1.0,Snow
2025-05-15,18,ORD,32.1,7.4,5.0,Rain
2025-05-15,19,ORD,15.3,10.6,0.0,Rain
2025-05-15,20,ORD,16.8,14.6,0.0,Rain
2025-05-15,21,ORD,17.8,6.7,0.0,Snow
2025-05-15,22,ORD,29.4,2.5,1.0,Snow
2025-05-15,23,ORD,29.7,13.2,0.1,Thunderstorm
2025-05-16,0,ORD,27.8,12.7,0.0,Thunderstorm
2025-05-16,1,ORD,33.7,7.6,0.5,Rain
2025-05-16,2,ORD,28.6,14.5,0.5,Snow
2025-05-16,3,ORD,20.3,14.7,0.0,Rain
2025-05-16,4,ORD,26.7,12.5,5.0,Cloudy
2025-05-16,5,ORD,22.0,7.5,5.0,Rain
2025-05-16,6,ORD,20.7,2.5,0.1,Cloudy
2025-05-16,7,ORD,11.1,12.6,0.0,Thunderstorm
2025-05-16,8,ORD,31.3,9.9,0.5,Thunderstorm
2025-05-16,9,ORD,30.0,4.5,1.0,Clear
2025-05-16,10,ORD,19.7,14.6,5.0,Fog
2025-05-16,11,ORD,31.1,11.9,0.0,Snow
2025-05-16,12,ORD,14.8,10.3,0.0,Cloudy
2025-05-16,13,ORD,32.2,12.8,0.0,Rain
2025-05-16,14,ORD,33.5,13.1,1.0,Snow
2025-05-16,15,ORD,13.7,6.6,0.0,Clear
2025-05-16,16,ORD,10.7,6.1,0.0,Rain
2025-05-16,17,ORD,25.4,13.5,5.0,Cloudy
2025-05-16,18,ORD,18.7,10.6,0.5,Rain
2025-05-16,19,ORD,10.2,4.4,1.0,Fog
2025-05-16,20,ORD,17.5,5.7,0.0,Thunderstorm
2025-05-16,21,ORD,33.9,14.2,0.1,Cloudy
2025-05-16,22,ORD,13.1,5.6,0.0,Cloudy
2025-05-16,23,ORD,29.2,10.0,5.0,Cloudy
2025-05-17,0,ORD,31.3,8.9,0.5,Snow
2025-05-17,1,ORD,27.7,14.8,0.0,Fog
2025-05-17,2,ORD,23.4,10.1,1.0,Rain
2025-05-17,3,ORD,31.8,6.6,0.0,Fog
2025-05-17,4,ORD,12.4,4.4,0.0,Cloudy
2025-05-17,5,ORD,13.1,9.8,0.5,Thunderstorm
2025-05-17,6,ORD,34.1,12.9,0.0,Thunderstorm
2025-05-17,7,ORD,33.0,8.5,0.0,Thunderstorm
2025-05-17,8,ORD,33.4,4.8,0.1,Thunderstorm
2025-05-17,9,ORD,30.7,13.7,0.0,Cloudy
2025-05-17,10,ORD,23.9,8.7,0.0,Cloudy
2025-05-17,11,ORD,10.8,1.6,5.0,Fog
2025-05-17,12,ORD,21.4,0.7,0.0,Fog
2025-05-17,13,ORD,19.8,14.3,0.0,Cloudy
2025-05-17,14,ORD,16.0,9.9,0.0,Cloudy
2025-05-17,15,ORD,18.8,3.3,0.0,Clear
2025-05-17,16,ORD,20.2,12.0,0.5,Clear
2025-05-17,17,ORD,10.3,5.6,0.0,Thunderstorm
2025-05-17,18,ORD,15.5,5.5,0.1,Rain
2025-05-17,19,ORD,16.4,0.2,1.0,Clear
2025-05-17,20,ORD,25.3,2.9,0.5,Thunderstorm
2025-05-17,21,ORD,27.6,12.3,5.0,Fog
2025-05-17,22,ORD,27.5,5.3,1.0,Rain
2025-05-17,23,ORD,34.8,12.0,0.0,Rain
2025-05-18,0,ORD,11.1,10.7,0.0,Snow
2025-05-18,1,ORD,18.7,11.5,0.1,Fog
2025-05-18,2,ORD,21.5,10.4,5.0,Clear
2025-05-18,3,ORD,34.5,8.1,0.0,Snow
2025-05-18,4,ORD,19.4,4.7,0.1,Fog
2025-05-18,5,ORD,19.9,0.8,0.0,Snow
2025-05-18,6,ORD,24.5,11.8,0.1,Fog
2025-05-18,7,ORD,20.3,1.7,0.5,Thunderstorm
